2017-05-16 16:56:53,867 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\santhoshn\eclipse\Collabortion\CollaborationBackEnd\src\test\resources
2017-05-16 16:56:55,617 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-05-16 16:56:55,617 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\santhoshn\eclipse\Collabortion\CollaborationBackEnd\src\main\resources
2017-05-16 16:56:55,617 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-05-16 16:56:55,617 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\santhoshn\eclipse\Collabortion\CollaborationBackEnd\src\test\resources
2017-05-16 16:59:26,343 [Worker-20] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.santosh:CollaborationBackEnd:0.0.1-SNAPSHOT @ C:\Users\santhoshn\eclipse\Collabortion\CollaborationBackEnd\pom.xml.
2017-05-16 16:59:29,108 [Worker-20] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-05-16 16:59:29,124 [Worker-20] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\santhoshn\eclipse\Collabortion\CollaborationBackEnd\src\main\resources
2017-05-16 16:59:29,124 [Worker-20] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-05-16 16:59:29,124 [Worker-20] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\santhoshn\eclipse\Collabortion\CollaborationBackEnd\src\test\resources
2017-05-16 16:59:31,436 [Worker-21] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-05-16 16:59:31,436 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\santhoshn\eclipse\Collabortion\CollaborationBackEnd\src\main\resources
